,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,agebyyrbuilt,agebyyrremodel,OA2,TotalGrBsmtSF
1270,2731,30,RL,60.0,8550,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,574.0,Unf,242.0,816.0,GasA,Ex,Y,SBrkr,816,0,816,1390.0,1.0,1.0,2.0,2,1,TA,5.0,4,Typ,1,Fa,Attchd,1949.0,Unf,1.0,TA,TA,Y,228,0,40,0,No Pool,MnPrv,None,0,7,2006,WD,Normal,72,56,1872.0,1632.0
1271,2732,20,RL,68.0,9724,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1947,1950,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,938.0,938.0,GasA,Ex,Y,SBrkr,1043,0,1043,1043.0,0.0,1.0,1.0,2,1,TA,4.0,5,Typ,1,Gd,Detchd,1947.0,Unf,1.0,TA,TA,Y,125,48,48,0,No Pool,GdWo,None,0,5,2006,WD,Normal,59,56,2254.0,1981.0
1272,2733,20,RL,80.0,9600,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1961,1990,Gable,CompShg,WdShing,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,915.0,Unf,336.0,1251.0,GasA,TA,Y,SBrkr,1433,0,1433,2348.0,1.0,1.0,2.0,3,1,TA,6.0,7,Min1,1,Gd,Attchd,1961.0,Unf,2.0,TA,TA,Y,144,0,205,0,No Pool,No Fence,None,0,6,2006,WD,Normal,45,16,3125.0,2684.0
1273,2734,20,RL,89.0,10858,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Feedr,Norm,1Fam,1Story,5,1952,1952,Gable,CompShg,Wd Sdng,Plywood,Stone,150.0,TA,Gd,CBlock,TA,TA,Mn,LwQ,40.0,Unf,1404.0,1444.0,GasA,Ex,Y,SBrkr,1624,0,1624,1664.0,1.0,1.0,2.0,2,1,TA,5.0,6,Min1,1,Gd,Attchd,1952.0,RFn,1.0,TA,TA,Y,0,40,364,0,No Pool,MnPrv,None,0,7,2006,WD,Partial,54,54,3458.0,3068.0
1274,2735,20,RL,80.0,9600,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,144.0,TA,TA,CBlock,TA,TA,No,ALQ,996.0,Unf,60.0,1056.0,GasA,Ex,Y,FuseA,1216,0,1216,2212.0,1.0,1.0,2.0,3,1,TA,6.0,7,Typ,0,No Fireplace,Attchd,1951.0,RFn,1.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,5,2006,WD,Normal,55,55,2696.0,2272.0
1275,2736,60,RL,79.0,9462,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,2Story,5,1949,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,704.0,704.0,GasA,Gd,Y,FuseA,1024,704,1728,1728.0,0.0,1.5,1.5,3,1,TA,6.0,7,Min1,1,Gd,Attchd,1949.0,Unf,1.0,TA,TA,Y,245,60,60,0,No Pool,MnPrv,None,0,7,2006,WD,Normal,57,33,2666.0,2432.0
1276,2737,20,RL,82.0,9888,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,450.0,936.0,GasA,TA,Y,FuseA,936,0,936,1422.0,0.0,1.0,1.0,2,1,TA,4.0,5,Typ,0,No Fireplace,Attchd,1954.0,Unf,1.0,TA,TA,Y,0,0,160,0,No Pool,MnPrv,None,0,3,2006,WD,Normal,52,31,2112.0,1872.0
1277,2738,90,RL,0.0,8917,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,Duplx,1Story,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1584.0,1584.0,GasA,TA,Y,SBrkr,1584,0,1584,1584.0,0.0,2.0,2.0,4,2,TA,8.0,8,Typ,0,No Fireplace,Detchd,1967.0,Unf,2.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,10,2006,WD,Normal,39,39,3674.0,3168.0
1278,2739,80,RL,0.0,12700,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,SLvl,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,939.0,Unf,307.0,1246.0,GasA,TA,Y,SBrkr,1246,0,1246,2185.0,1.0,1.0,2.0,3,1,TA,6.0,6,Typ,2,Gd,Attchd,1964.0,RFn,2.0,TA,TA,Y,0,69,69,0,No Pool,No Fence,None,0,11,2006,WD,Normal,42,42,2933.0,2492.0
1279,2740,20,RL,109.0,9723,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,332.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1008.0,1008.0,GasA,TA,Y,SBrkr,1008,0,1008,1008.0,0.0,1.0,1.0,2,1,TA,4.0,5,Typ,0,No Fireplace,Attchd,1963.0,RFn,2.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,10,2006,WD,Normal,43,43,2778.0,2016.0
1280,2741,20,RL,70.0,8400,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Feedr,Norm,1Fam,1Story,5,1957,1957,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,623.0,Unf,556.0,1179.0,GasA,Gd,Y,SBrkr,1364,0,1364,1987.0,0.0,1.5,1.5,3,1,TA,6.0,6,Typ,1,Gd,Attchd,1957.0,RFn,1.0,TA,TA,Y,0,60,60,0,No Pool,GdPrv,None,0,3,2006,WD,Normal,49,49,2874.0,2543.0
1281,2742,20,RL,0.0,9610,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Names,Feedr,Norm,1Fam,1Story,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,TA,TA,CBlock,TA,TA,No,Rec,203.0,Unf,918.0,1121.0,GasA,Ex,Y,FuseA,1336,0,1336,1539.0,0.0,1.5,1.5,3,1,TA,6.0,7,Typ,1,TA,Attchd,1958.0,RFn,2.0,TA,TA,Y,80,0,0,0,No Pool,No Fence,None,0,12,2006,WD,Normal,48,48,3577.0,2457.0
1282,2743,80,RL,125.0,10000,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,SLvl,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,272.0,TA,TA,CBlock,TA,TA,Av,BLQ,678.0,Rec,99.0,1058.0,GasA,Ex,Y,SBrkr,1370,0,1370,2329.0,1.0,1.0,2.0,3,1,TA,6.0,6,Typ,1,TA,Basment,1956.0,RFn,1.0,TA,TA,Y,191,0,120,0,No Pool,MnPrv,None,0,2,2006,WD,Normal,50,50,3000.0,2428.0
1283,2744,20,RL,72.0,10152,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,1956,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,914.0,Unf,210.0,1124.0,GasA,Ex,Y,SBrkr,1124,0,1124,2038.0,1.0,1.0,2.0,3,1,TA,6.0,6,Typ,1,TA,Attchd,1956.0,Fin,1.0,TA,TA,Y,0,211,533,0,No Pool,No Fence,None,0,5,2006,WD,Normal,50,12,2601.0,2248.0
1284,2745,20,RL,70.0,8092,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,1954,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,Gd,CBlock,TA,TA,No,ALQ,824.0,Unf,226.0,1050.0,GasA,Ex,Y,SBrkr,1050,0,1050,1874.0,1.0,1.0,2.0,3,1,Gd,6.0,6,Typ,0,No Fireplace,Attchd,1954.0,RFn,1.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,6,2006,WD,Abnorml,52,6,2562.0,2100.0
1285,2746,20,RL,66.0,12778,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1952,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,658.0,Unf,350.0,1008.0,GasA,Ex,Y,FuseA,1008,0,1008,1666.0,1.0,1.0,2.0,2,1,TA,5.0,4,Typ,0,No Fireplace,Attchd,1952.0,RFn,1.0,TA,TA,Y,0,154,154,0,No Pool,MnPrv,None,0,1,2006,WD,Normal,54,3,2296.0,2016.0
1286,2747,20,RL,75.0,10170,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,216.0,216.0,GasA,TA,Y,SBrkr,1575,0,1575,1575.0,0.0,1.5,1.5,2,1,Gd,5.0,5,Typ,1,Gd,Attchd,1951.0,Unf,2.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,6,2006,WD,Normal,55,55,2713.0,1791.0
1287,2748,80,RL,55.0,7700,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,SLvl,5,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,271.0,Unf,30.0,301.0,GasA,Ex,Y,FuseA,1145,0,1145,1416.0,0.0,1.0,1.0,3,1,TA,5.0,6,Min2,0,No Fireplace,Detchd,1993.0,Unf,2.0,TA,TA,Y,0,0,0,0,No Pool,GdWo,None,0,9,2006,WD,Normal,50,50,2130.0,1446.0
1288,2749,20,RL,65.0,11050,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,488.0,Unf,517.0,1005.0,GasA,Ex,Y,SBrkr,1005,0,1005,1493.0,0.0,1.0,1.0,2,1,TA,4.0,6,Typ,1,TA,Attchd,1956.0,Unf,1.0,TA,TA,Y,0,0,288,0,No Pool,No Fence,None,0,7,2006,WD,Normal,50,50,2329.0,2010.0
1289,2750,20,RL,80.0,13600,Pave,No Alley Access,Reg,Bnk,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1955,1955,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,144.0,BLQ,0.0,1056.0,GasA,Gd,Y,SBrkr,1056,0,1056,2112.0,1.0,1.5,2.5,3,1,TA,7.0,6,Typ,0,No Fireplace,Attchd,1955.0,Fin,1.0,TA,TA,Y,0,0,0,0,No Pool,MnPrv,Shed,650,11,2006,WD,Normal,51,51,2412.0,2112.0
1290,2751,20,RL,85.0,15428,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1951,1991,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,741.0,Unf,143.0,884.0,GasA,Ex,Y,SBrkr,884,0,884,1625.0,1.0,1.0,2.0,2,1,TA,5.0,4,Typ,0,No Fireplace,Attchd,1951.0,Fin,1.0,TA,TA,Y,0,0,195,0,No Pool,No Fence,None,0,6,2006,WD,Normal,55,15,2038.0,1768.0
1291,2752,30,RL,118.0,21299,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,7,1941,1963,Hip,WdShake,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,929.0,929.0,GasA,Ex,Y,SBrkr,2039,0,2039,2039.0,1.0,1.5,2.5,3,1,TA,7.0,7,Min1,3,Gd,2Types,1941.0,Unf,3.0,TA,TA,Y,0,0,90,0,No Pool,No Fence,None,0,12,2006,COD,Abnorml,65,43,3759.0,2968.0
1292,2753,20,RL,70.0,13300,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,494.0,Unf,521.0,1015.0,GasA,Gd,Y,SBrkr,1384,0,1384,1878.0,1.0,1.0,2.0,2,1,TA,5.0,6,Min1,0,No Fireplace,Attchd,2001.0,Unf,2.0,TA,TA,Y,75,0,323,0,No Pool,No Fence,Shed,400,6,2006,WD,Normal,50,5,3295.0,2399.0
1293,2754,190,RL,94.0,22136,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2FmCon,1.5Fin,5,1925,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,Mn,GLQ,1018.0,Unf,1153.0,2171.0,GasA,TA,Y,SBrkr,1392,1248,2640,3658.0,2.0,2.5,4.5,5,1,TA,11.0,10,Maj1,1,Gd,Attchd,1977.0,RFn,3.0,TA,TA,N,631,48,196,0,No Pool,No Fence,None,0,7,2006,WD,Normal,81,31,5819.0,4811.0
1294,2755,50,RL,50.0,7500,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1.5Fin,6,1947,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,784.0,784.0,GasA,Ex,Y,FuseA,900,412,1312,1312.0,0.0,1.5,1.5,3,1,TA,6.0,6,Typ,0,No Fireplace,Detchd,1953.0,Unf,2.0,TA,TA,Y,0,28,28,0,No Pool,No Fence,None,0,10,2006,WD,Normal,59,56,2745.0,2096.0
1295,2756,30,RL,60.0,10410,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,1930,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,713.0,713.0,GasA,Ex,Y,SBrkr,713,0,713,713.0,0.0,1.0,1.0,2,1,Gd,4.0,5,Typ,0,No Fireplace,Detchd,1936.0,Unf,1.0,Fa,Fa,N,0,75,236,0,No Pool,No Fence,None,0,10,2006,WD,Normal,76,5,1797.0,1426.0
1296,2757,30,RL,60.0,10914,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Names,Artery,Norm,1Fam,1Story,3,1929,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Mn,Unf,0.0,Unf,715.0,715.0,GasA,Fa,N,FuseP,715,0,715,715.0,0.0,1.0,1.0,2,1,TA,4.0,4,Typ,0,No Fireplace,Detchd,1967.0,Unf,2.0,Fa,TA,N,0,0,187,0,No Pool,No Fence,None,0,8,2006,WD,Normal,77,56,2090.0,1430.0
1297,2758,50,RL,60.0,7008,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,1900,1998,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,448.0,448.0,GasA,Ex,Y,SBrkr,448,272,720,720.0,0.0,1.0,1.0,1,1,Fa,3.0,5,Typ,0,No Fireplace,Attchd,1900.0,Unf,1.0,Fa,TA,Y,0,0,70,0,No Pool,No Fence,None,0,3,2006,WD,Normal,106,8,1448.0,1168.0
1298,2759,70,RL,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Ex,CBlock,TA,TA,No,Rec,338.0,Unf,325.0,663.0,GasA,Ex,Y,SBrkr,774,821,1595,1933.0,0.0,2.0,2.0,3,1,TA,6.0,7,Typ,1,Gd,Detchd,1974.0,Unf,2.0,TA,TA,Y,49,0,231,0,No Pool,No Fence,None,0,4,2006,WD,Normal,91,56,2786.0,2258.0
1299,2760,50,RL,60.0,10818,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,1077.0,1077.0,GasA,TA,Y,FuseA,981,779,1760,1760.0,0.0,1.5,1.5,4,1,TA,7.0,7,Typ,1,TA,Detchd,1935.0,Unf,2.0,Fa,TA,Y,120,0,96,0,No Pool,No Fence,None,0,2,2006,COD,Abnorml,96,56,3485.0,2837.0
1300,2761,80,RL,83.0,10184,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,SLvl,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,TA,TA,CBlock,TA,TA,Av,ALQ,580.0,Unf,503.0,1083.0,GasA,TA,Y,SBrkr,1146,0,1146,1726.0,0.0,1.0,1.5,3,1,TA,6.0,6,Typ,1,Gd,Attchd,1963.0,Unf,1.0,TA,TA,Y,345,75,75,0,No Pool,No Fence,None,0,6,2006,WD,Normal,43,43,2902.0,2229.0
1301,2762,20,RL,77.0,9510,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,1962,1985,Gable,CompShg,HdBoard,HdBoard,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,ALQ,701.0,Unf,434.0,1135.0,GasA,Ex,Y,SBrkr,1207,0,1207,1908.0,0.0,1.5,1.5,3,1,TA,6.0,6,Typ,0,No Fireplace,Attchd,1962.0,RFn,1.0,TA,TA,Y,0,240,240,0,No Pool,No Fence,None,0,5,2006,WD,Normal,44,21,2767.0,2342.0
1302,2763,20,RL,80.0,10800,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,PosA,Norm,1Fam,1Story,6,1961,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,Rec,913.0,Unf,400.0,1313.0,GasA,TA,Y,SBrkr,1773,0,1773,2686.0,1.0,2.0,3.0,3,1,TA,7.0,6,Min2,2,TA,Attchd,1961.0,RFn,2.0,TA,TA,Y,355,98,242,0,No Pool,No Fence,None,0,8,2006,WD,Normal,45,14,3608.0,3086.0
1303,2764,20,RL,86.0,11650,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,PosA,Norm,1Fam,1Story,7,1959,1959,Hip,CompShg,Plywood,Plywood,BrkCmn,58.0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0.0,GasA,Gd,Y,FuseA,1472,0,1472,1472.0,0.0,2.0,2.0,2,1,Gd,5.0,5,Typ,1,Gd,Attchd,1959.0,Unf,2.0,TA,TA,Y,0,68,295,0,No Pool,No Fence,None,0,6,2006,WD,Normal,47,47,2014.0,1472.0
1304,2765,60,RL,0.0,18275,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,2Story,7,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,636.0,Unf,802.0,1438.0,GasA,TA,Y,SBrkr,1900,548,2448,3084.0,1.0,3.0,4.0,3,1,TA,8.0,9,Typ,2,Gd,Attchd,1962.0,RFn,2.0,TA,TA,Y,520,102,102,0,No Pool,No Fence,None,0,9,2006,WD,Normal,44,8,4327.0,3886.0
1305,2766,50,RL,60.0,12144,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1.5Fin,4,1950,1950,Gable,CompShg,BrkComm,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,455.0,Unf,455.0,910.0,GasA,Gd,Y,SBrkr,910,611,1521,1976.0,0.0,1.5,1.5,3,1,Gd,6.0,6,Min2,0,No Fireplace,Detchd,1950.0,Unf,1.0,Fa,TA,Y,199,0,168,0,No Pool,No Fence,None,0,9,2006,WD,Normal,56,56,3028.0,2431.0
1306,2767,90,RL,60.0,8544,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,Duplx,1Story,3,1950,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0.0,Wall,Fa,N,FuseF,1040,0,1040,1040.0,0.0,2.0,2.0,2,2,TA,6.0,6,Typ,0,No Fireplace,Detchd,1950.0,Unf,2.0,TA,Fa,Y,0,0,0,0,No Pool,No Fence,None,0,12,2006,WD,Normal,56,56,1440.0,1040.0
1307,2768,90,RL,75.0,8512,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,Duplx,1Story,5,1960,1960,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,Fa,No,Unf,0.0,Unf,1556.0,1556.0,GasA,TA,Y,SBrkr,1556,0,1556,1556.0,0.0,2.0,2.0,4,2,TA,8.0,8,Typ,0,No Fireplace,No Garage,1950.0,No Garage,0.0,No Garage,No Garage,Y,0,0,0,0,No Pool,No Fence,None,0,9,2006,WD,Normal,46,46,3112.0,3112.0
1308,2769,20,RL,70.0,7000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1961,1961,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,781.0,Unf,369.0,1150.0,GasA,TA,Y,SBrkr,1150,0,1150,1931.0,0.0,1.0,1.0,3,1,TA,5.0,6,Typ,0,No Fireplace,Attchd,1961.0,RFn,1.0,TA,TA,Y,0,0,162,0,No Pool,No Fence,None,0,7,2006,WD,Normal,45,45,2588.0,2300.0
1309,2770,20,RL,74.0,7400,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Artery,Norm,1Fam,1Story,7,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,809.0,Unf,236.0,1045.0,GasA,Gd,Y,SBrkr,1045,0,1045,1854.0,1.0,1.0,2.0,3,1,TA,6.0,6,Typ,0,No Fireplace,Detchd,1962.0,Unf,2.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,3,2006,WD,Normal,44,44,2618.0,2090.0
1310,2771,20,RL,70.0,7000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Artery,Norm,1Fam,1Story,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Unf,396.0,864.0,GasA,Gd,Y,SBrkr,864,0,864,1332.0,0.0,1.0,1.5,3,1,TA,6.0,5,Typ,0,No Fireplace,Attchd,1962.0,Unf,1.0,TA,TA,Y,0,0,0,0,No Pool,GdWo,None,0,2,2006,WD,Normal,44,44,2064.0,1728.0
1311,2772,190,RL,70.0,7000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Artery,Norm,2FmCon,SFoyer,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,953.0,Unf,72.0,1025.0,GasA,TA,Y,SBrkr,1025,0,1025,1978.0,1.0,1.0,2.0,3,1,TA,6.0,6,Typ,0,No Fireplace,No Garage,1950.0,No Garage,0.0,No Garage,No Garage,Y,96,80,80,0,No Pool,No Fence,None,0,3,2006,WD,Normal,44,44,2050.0,2050.0
1312,2773,70,RM,62.0,9856,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,1900,2005,Hip,CompShg,CemntBd,CemntBd,None,0.0,Gd,Gd,PConc,Fa,TA,No,Unf,0.0,Unf,716.0,716.0,GasA,Ex,Y,FuseA,1007,1007,2014,2014.0,0.0,2.0,2.0,5,1,TA,8.0,8,Typ,0,No Fireplace,Detchd,1900.0,Unf,2.0,TA,TA,Y,0,72,239,0,No Pool,No Fence,None,0,6,2006,WD,Normal,106,1,3354.0,2730.0
1313,2774,50,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,1948,1950,Gable,CompShg,MetalSd,MetalSd,Stone,264.0,TA,TA,CBlock,TA,TA,No,Rec,276.0,Unf,936.0,1212.0,GasA,Gd,Y,FuseA,1226,442,1668,1944.0,1.0,1.0,2.0,3,1,TA,6.0,6,Typ,0,No Fireplace,Detchd,1948.0,Unf,1.0,TA,TA,Y,0,0,140,0,No Pool,No Fence,None,0,5,2006,WD,Normal,58,56,3384.0,2880.0
1314,2775,50,RM,60.0,5520,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,Fa,No,LwQ,284.0,Unf,863.0,1147.0,GasA,TA,N,SBrkr,1147,510,1657,1941.0,0.0,1.0,1.0,4,1,Fa,6.0,9,Typ,1,TA,Detchd,1920.0,Unf,1.0,Fa,Fa,N,0,0,0,0,No Pool,No Fence,None,0,7,2006,WD,Normal,86,26,2966.0,2804.0
