Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,agebyyrbuilt,agebyyrremodel,OA2,TotalGrBsmtSF
2801,30,RM,60,7200,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,1930,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,TA,TA,No,LwQ,343,Unf,641,984,GasA,TA,Y,FuseF,984,0,984,1327,0,1,1,3,1,TA,5,6,Typ,0,No Fireplace,Detchd,1930,Unf,1,TA,TA,N,0,0,164,0,No Pool,No Fence,None,0,3,2006,ConLI,Family,76,56,2276,1968
2802,50,RL,82,12375,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41,TA,Fa,CBlock,TA,TA,No,BLQ,329,Unf,477,806,GasA,TA,Y,SBrkr,1081,341,1422,1751,1,1,2,3,1,TA,6,7,Typ,1,TA,Detchd,1951,Unf,1,TA,TA,Y,0,0,0,0,No Pool,GdWo,None,0,6,2006,WD,Normal,55,55,2557,2228
2803,90,RL,120,11136,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Feedr,Duplx,1Story,6,1964,1964,Gable,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1921,1921,GasA,TA,Y,SBrkr,1921,0,1921,1921,0,2,2,4,2,TA,8,8,Typ,0,No Fireplace,Detchd,1964,Unf,2,TA,TA,Y,0,180,180,0,No Pool,No Fence,None,0,7,2006,WD,Normal,42,42,4418,3842
2804,20,RL,100,21370,Pave,No Alley Access,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1950,1950,Gable,CompShg,Wd Sdng,MetalSd,None,0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,GasA,TA,Y,FuseA,1640,0,1640,1640,0,1,1,3,1,TA,5,7,Min1,1,Gd,Attchd,1950,RFn,2,TA,TA,Y,0,0,225,0,No Pool,No Fence,Shed,600,6,2006,WD,Normal,56,56,2034,1640
2805,30,RL,55,8250,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,GasA,TA,N,SBrkr,1032,0,1032,1032,0,1,1,2,1,TA,4,6,Typ,1,TA,Detchd,1939,Unf,1,TA,TA,Y,0,0,121,0,No Pool,No Fence,None,0,6,2006,WD,Normal,71,56,1292,1032
2806,30,RL,50,5220,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,830,830,GasA,Gd,Y,SBrkr,879,0,879,879,0,1,1,2,1,TA,4,4,Typ,0,No Fireplace,Detchd,1936,Unf,1,TA,TA,P,0,108,108,0,No Pool,No Fence,None,0,1,2006,WD,Normal,70,56,1889,1709
2807,20,RL,50,5500,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,Gd,Mn,GLQ,510,LwQ,190,1073,GasA,Ex,Y,SBrkr,1073,0,1073,1956,1,2,3,2,1,TA,6,4,Typ,0,No Fireplace,Detchd,2004,Unf,1,TA,TA,Y,0,120,120,0,No Pool,No Fence,None,0,5,2006,WD,Normal,2,2,2392,2146
2808,20,RL,0,11327,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,305,TA,TA,CBlock,TA,TA,Av,ALQ,779,Unf,285,1064,GasA,TA,Y,SBrkr,1064,0,1064,1843,0,1,1.5,3,1,TA,6,6,Typ,1,TA,Attchd,1967,Unf,2,TA,TA,Y,314,48,48,0,No Pool,No Fence,None,0,6,2006,WD,Normal,39,39,2961,2128
2809,80,RL,80,10366,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,1964,1964,Gable,CompShg,HdBoard,Plywood,None,0,TA,Gd,CBlock,TA,TA,Av,GLQ,456,Unf,456,912,GasA,TA,Y,SBrkr,934,0,934,1390,0,1,1.5,2,1,TA,5,4,Typ,0,No Fireplace,Attchd,1964,Unf,1,TA,TA,Y,77,0,0,0,No Pool,GdPrv,Shed,500,7,2006,WD,Normal,42,42,2182,1846
2810,20,RL,75,9000,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1966,1966,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,773,Unf,286,1059,GasA,Gd,Y,SBrkr,1059,0,1059,1832,1,1,2,3,1,TA,6,6,Typ,0,No Fireplace,Attchd,1966,Fin,1,TA,TA,Y,0,88,88,0,No Pool,GdWo,None,0,6,2006,WD,Abnorml,40,40,2404,2118
2811,20,RL,0,9535,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450,TA,TA,CBlock,TA,TA,No,BLQ,194,LwQ,0,1176,GasA,TA,Y,SBrkr,1458,0,1458,2634,1,1.5,2.5,3,1,TA,7,7,Typ,1,TA,Attchd,1967,Unf,2,TA,TA,Y,284,0,0,0,No Pool,MnPrv,None,0,7,2006,WD,Normal,39,39,3596,2634
2812,80,RL,0,7176,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,TA,TA,CBlock,TA,Gd,Gd,GLQ,794,Unf,166,960,GasA,Fa,Y,SBrkr,1040,0,1040,1834,1,1,2,3,1,TA,6,6,Typ,1,Fa,Detchd,1979,Unf,2,TA,TA,Y,131,0,180,0,No Pool,GdPrv,None,0,7,2006,WD,Normal,28,28,2816,2000
2813,90,RL,0,9662,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplx,1Story,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,1967,1967,GasA,TA,Y,SBrkr,1967,0,1967,1967,0,2,2,6,2,TA,10,10,Typ,0,No Fireplace,Attchd,1977,Fin,2,TA,TA,Y,170,0,0,0,No Pool,No Fence,None,0,8,2006,WD,Normal,29,29,4514,3934
2814,90,RL,75,8235,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplx,1Story,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,99,TA,TA,CBlock,TA,TA,No,Rec,483,Unf,1466,1949,GasA,TA,Y,SBrkr,1949,0,1949,2432,0,2,2,6,2,TA,10,10,Typ,0,No Fireplace,Attchd,1977,RFn,2,TA,TA,Y,32,0,0,0,No Pool,No Fence,None,0,5,2006,WD,Normal,29,29,4583,3898
2815,30,RL,0,17529,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,872,872,GasA,Fa,N,FuseF,872,0,872,872,0,1,1,2,1,Fa,4,5,Mod,1,Gd,Detchd,1924,Unf,1,Fa,Fa,N,0,0,116,0,No Pool,No Fence,None,0,4,2006,WD,Normal,82,56,2131,1744
2816,20,RL,0,20355,Pave,No Alley Access,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,123,TA,TA,CBlock,Gd,TA,Av,Rec,810,ALQ,229,1865,GasA,TA,Y,SBrkr,1830,0,1830,3466,1,1,2,2,1,TA,5,6,Typ,2,Gd,Attchd,1967,Unf,2,TA,TA,Y,0,115,283,0,No Pool,No Fence,None,0,6,2006,WD,Normal,39,39,4339,3695
2817,20,RL,87,13050,Pave,No Alley Access,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,1963,1963,Flat,Tar&Grv,WdShing,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,Av,Rec,104,ALQ,46,1000,GasA,Ex,Y,SBrkr,1000,0,1000,1954,1,1,2,1,1,TA,4,4,Typ,2,TA,Attchd,1993,Unf,2,TA,TA,Y,238,0,148,0,No Pool,No Fence,None,0,4,2006,WD,Normal,43,43,2575,2000
2818,85,RL,72,10820,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153,TA,TA,PConc,Gd,TA,Av,GLQ,535,Rec,88,782,GasA,Ex,Y,SBrkr,810,0,810,1504,1,1,2,2,1,TA,5,4,Typ,0,No Fireplace,Detchd,1973,Unf,2,TA,TA,Y,0,0,0,0,No Pool,MnPrv,None,0,6,2006,WD,Normal,35,34,2321,1592
2819,150,RL,0,1700,Pave,No Alley Access,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,TwnhsI,1.5Fin,7,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,397,Unf,33,430,GasA,TA,Y,SBrkr,880,680,1420,2097,1,2.5,3.5,2,1,Gd,7,7,Typ,0,No Fireplace,Basment,1980,Fin,1,Gd,TA,Y,188,36,236,0,No Pool,No Fence,None,0,4,2006,WD,Normal,26,25,2580,2130
2820,20,RL,75,9375,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,799,Unf,168,967,GasA,Ex,Y,SBrkr,1350,0,1350,2149,0,1.5,1.5,3,1,TA,6,6,Typ,1,Gd,Attchd,1954,RFn,2,TA,TA,Y,237,0,0,0,No Pool,No Fence,None,0,6,2006,WD,Normal,52,52,2821,2317
2821,50,RL,62,6488,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,LwQ,230,Unf,569,799,GasA,Ex,N,FuseA,799,351,1150,1380,0,1,1,3,1,TA,5,6,Mod,2,TA,BuiltIn,1942,Unf,1,TA,TA,Y,264,0,0,0,No Pool,No Fence,None,0,3,2006,WD,Family,64,56,2164,1949
2822,70,RL,114,19950,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,1928,1950,Gable,CompShg,WdShing,Plywood,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,672,672,GasA,Ex,Y,SBrkr,1337,672,2009,2009,0,2,2,4,1,TA,7,8,Typ,2,Gd,2Types,1928,Unf,3,TA,TA,P,0,42,222,0,No Pool,No Fence,None,0,12,2006,WD,Normal,78,56,3476,2681
2823,75,RL,60,19800,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Rec,425,Unf,1411,1836,GasA,Gd,Y,SBrkr,1836,1836,3672,4097,0,3.5,3.5,5,1,Gd,10,7,Typ,2,Gd,Detchd,1993,Unf,2,TA,TA,Y,684,80,112,0,No Pool,No Fence,None,0,12,2006,WD,Normal,71,16,6344,5508
2824,80,RL,78,11679,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,5,1962,1962,Gable,CompShg,Plywood,Plywood,Stone,96,TA,TA,CBlock,TA,TA,Gd,ALQ,612,Rec,0,1776,GasA,Ex,Y,SBrkr,1560,0,1560,3336,0,2,2.5,3,1,TA,7,6,Min2,1,Fa,Attchd,1962,Fin,2,TA,TA,Y,453,253,397,0,No Pool,MnPrv,None,0,5,2006,WD,Normal,44,44,3960,3336
2825,20,RL,80,12048,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,232,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,GasA,Gd,Y,SBrkr,1488,0,1488,1488,0,1,1,3,1,TA,5,7,Typ,1,Ex,Attchd,2002,RFn,2,TA,TA,Y,0,189,573,0,No Pool,No Fence,None,0,4,2006,WD,Normal,54,4,2289,1488
2826,20,RL,70,10519,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1955,1999,Hip,CompShg,MetalSd,MetalSd,Stone,164,TA,TA,CBlock,TA,TA,Mn,Unf,0,Unf,1057,1057,GasA,Gd,Y,SBrkr,1057,0,1057,1057,0,1,1.5,3,1,Gd,6,6,Typ,0,No Fireplace,Attchd,1955,Unf,1,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,3,2006,WD,Normal,51,7,2566,2114
2827,50,RL,75,9525,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,468,Unf,532,1000,GasA,TA,Y,SBrkr,1068,541,1609,2077,0,1.5,1.5,5,1,TA,8,7,Typ,0,No Fireplace,Attchd,1953,Unf,1,Fa,TA,Y,0,0,0,0,No Pool,No Fence,None,0,7,2006,WD,Normal,53,53,2914,2609
2828,60,RL,88,12128,Pave,No Alley Access,IR1,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,1989,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,232,Gd,TA,CBlock,Gd,TA,No,ALQ,549,Unf,319,868,GasA,Ex,Y,SBrkr,1313,1246,2559,3108,0,2.5,2.5,4,1,Ex,8,9,Typ,1,TA,Attchd,1989,RFn,2,TA,TA,Y,0,245,413,0,No Pool,MnPrv,None,0,11,2006,WD,Abnorml,17,17,4165,3427
2829,90,RL,73,9069,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplx,SFoyer,6,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,Gd,PConc,Gd,TA,Av,LwQ,261,GLQ,0,1344,GasA,Gd,Y,SBrkr,1440,0,1440,2784,2,2,4,2,2,Gd,8,8,Typ,0,No Fireplace,Attchd,1993,Unf,4,TA,TA,Y,288,0,0,0,No Pool,No Fence,None,0,4,2006,WD,Normal,13,13,3704,2784
2830,60,RL,133,11003,Pave,No Alley Access,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1308,1308,GasA,Ex,Y,SBrkr,1308,568,1876,1876,0,2.5,2.5,3,1,Gd,7,7,Typ,0,No Fireplace,BuiltIn,2005,RFn,3,TA,TA,Y,0,40,40,0,No Pool,No Fence,None,0,7,2006,New,Partial,1,0,4032,3184
2831,20,RL,64,7488,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,393,Unf,815,1208,GasA,Ex,Y,SBrkr,1208,0,1208,1601,0,2,2,2,1,Gd,5,6,Typ,0,No Fireplace,Attchd,2005,RFn,2,TA,TA,Y,105,58,58,0,No Pool,No Fence,None,0,2,2006,WD,Abnorml,1,1,3048,2416
2832,20,RL,90,13377,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1576,Unf,260,1836,GasA,Gd,Y,SBrkr,1846,0,1846,3422,1,2,3,3,1,Gd,7,7,Typ,1,Gd,Attchd,2006,RFn,2,TA,TA,Y,0,32,32,0,No Pool,No Fence,None,0,7,2006,New,Partial,0,0,4177,3682
2833,20,RL,78,11645,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,198,Gd,TA,PConc,Ex,TA,Gd,GLQ,1122,Unf,448,1570,GasA,Ex,Y,SBrkr,1590,0,1590,2712,1,2.5,3.5,2,1,Ex,7,6,Typ,0,No Fireplace,Attchd,2005,Fin,3,TA,TA,Y,176,80,80,0,No Pool,No Fence,None,0,8,2006,New,Partial,1,0,4112,3160
2834,60,RL,91,10984,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,945,945,GasA,Ex,Y,SBrkr,945,864,1809,1809,0,2.5,2.5,3,1,Gd,7,8,Typ,0,No Fireplace,Attchd,2005,RFn,2,TA,TA,Y,144,54,54,0,No Pool,No Fence,None,0,5,2006,New,Partial,1,0,3392,2754
2835,20,RL,78,9316,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,140,Gd,TA,PConc,Gd,TA,Gd,GLQ,56,Unf,1558,1614,GasA,Ex,Y,SBrkr,1614,0,1614,1670,0,2,2,3,1,Gd,6,7,Typ,1,Gd,Attchd,2005,Fin,2,TA,TA,Y,100,45,45,0,No Pool,No Fence,None,0,3,2006,WD,Normal,1,1,3944,3228
2836,60,RL,78,9316,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,532,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,784,784,GasA,Ex,Y,SBrkr,784,812,1596,1596,0,2.5,2.5,3,1,Gd,7,6,Typ,0,No Fireplace,Attchd,2005,RFn,2,TA,TA,Y,144,45,45,0,No Pool,No Fence,None,0,6,2006,WD,Normal,1,1,3522,2380
2837,20,RL,80,12000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,1968,1968,Gable,CompShg,Plywood,Plywood,None,0,TA,Fa,CBlock,Gd,Fa,No,LwQ,853,Unf,535,1388,GasA,Gd,Y,SBrkr,1388,0,1388,2241,1,2,3,3,1,TA,7,6,Typ,1,Po,Attchd,1968,RFn,2,TA,TA,Y,0,58,58,0,No Pool,No Fence,None,0,7,2006,COD,Abnorml,38,38,3298,2776
2838,20,RL,95,13015,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,TA,No,Unf,0,Unf,1100,1100,GasA,Ex,Y,SBrkr,1100,0,1100,1100,0,1.5,1.5,3,1,TA,6,5,Typ,0,No Fireplace,Attchd,1996,RFn,2,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,6,2006,WD,Normal,10,10,2662,2200
2839,60,RL,65,12438,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,781,781,GasA,Ex,Y,SBrkr,795,704,1499,1499,0,2.5,2.5,3,1,Gd,7,6,Typ,1,TA,Attchd,1995,RFn,2,TA,TA,Y,413,91,91,0,No Pool,No Fence,None,0,8,2006,WD,Normal,11,11,2821,2280
2840,20,RL,0,8685,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,846,Unf,579,1425,GasA,Ex,Y,SBrkr,1425,0,1425,2271,1,2,3,3,1,TA,7,5,Typ,0,No Fireplace,Attchd,1998,RFn,2,TA,TA,Y,0,130,130,0,No Pool,No Fence,None,0,5,2006,WD,Normal,8,8,3441,2850
2841,60,RL,68,9272,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,500,Unf,342,842,GasA,Ex,Y,SBrkr,856,893,1749,2249,0,2.5,2.5,3,1,Gd,7,7,Typ,0,No Fireplace,Attchd,1999,RFn,2,TA,TA,Y,140,85,85,0,No Pool,No Fence,None,0,6,2006,WD,Normal,7,7,3106,2591
2842,60,RL,72,13426,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,894,Unf,57,951,GasA,Ex,Y,SBrkr,951,828,1779,2673,1,2.5,3.5,3,1,Gd,8,7,Typ,1,TA,Attchd,1999,Fin,2,TA,TA,Y,208,107,107,0,No Pool,No Fence,None,0,9,2006,WD,Normal,7,6,3316,2730
2843,60,RL,50,8340,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62,TA,TA,CBlock,Gd,TA,Av,GLQ,509,Unf,166,675,GasA,TA,Y,SBrkr,686,702,1388,1897,0,1.5,1.5,3,1,TA,6,6,Typ,0,No Fireplace,Attchd,1977,Unf,1,TA,TA,Y,406,36,36,0,No Pool,No Fence,None,0,12,2006,WD,Normal,29,29,2442,2063
2844,80,RL,42,10385,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,123,TA,TA,CBlock,TA,Gd,Av,ALQ,595,LwQ,0,995,GasA,TA,Y,SBrkr,1282,0,1282,2277,0,2,2.5,3,1,TA,7,6,Typ,0,No Fireplace,Detchd,1989,Unf,3,Fa,TA,Y,386,0,0,0,No Pool,No Fence,None,0,4,2006,WD,Normal,28,28,3072,2277
2845,20,RL,60,7200,Pave,No Alley Access,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,437,Unf,427,864,GasA,Ex,Y,SBrkr,864,0,864,1301,0,1,1,3,1,TA,5,5,Typ,0,No Fireplace,Detchd,1977,Unf,1,TA,TA,Y,0,0,0,0,No Pool,MnPrv,None,0,3,2006,WD,Normal,34,34,2025,1728
2846,60,RL,0,9930,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,199,Gd,TA,PConc,Gd,TA,No,GLQ,456,Unf,370,826,GasA,Ex,Y,SBrkr,878,884,1762,2218,0,2.5,2.5,3,1,Gd,7,6,Typ,0,No Fireplace,Attchd,2002,Fin,2,TA,TA,Y,320,54,54,0,No Pool,No Fence,None,0,7,2006,WD,Normal,4,4,3378,2588
2847,60,RL,45,9468,Pave,No Alley Access,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,148,TA,TA,PConc,Gd,TA,Mn,GLQ,639,Unf,201,840,GasA,Ex,Y,SBrkr,840,915,1755,2394,1,2.5,3.5,3,1,TA,8,7,Typ,1,TA,Attchd,1999,RFn,2,TA,TA,Y,176,73,73,0,No Pool,No Fence,None,0,8,2006,WD,Normal,7,7,3273,2595
2848,20,RL,0,11088,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,2002,2002,Hip,CompShg,Stucco,Stucco,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,872,Unf,476,1348,GasA,Ex,Y,SBrkr,1358,0,1358,2230,1,1.5,2.5,1,1,Gd,5,5,Typ,1,TA,Attchd,2002,Unf,2,TA,TA,Y,68,166,166,0,No Pool,No Fence,None,0,6,2006,WD,Normal,4,4,3124,2706
2849,60,RL,70,8726,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,872,872,GasA,Ex,Y,SBrkr,872,1037,1909,1909,0,2.5,2.5,4,1,Gd,8,8,Typ,0,No Fireplace,BuiltIn,2002,RFn,2,TA,TA,Y,0,108,108,0,No Pool,No Fence,None,0,9,2006,WD,Normal,4,4,3310,2781
2850,60,RL,67,10566,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,261,Gd,TA,PConc,Gd,TA,Av,GLQ,920,Unf,170,1090,GasA,Ex,Y,SBrkr,1090,1124,2214,3134,1,2.5,3.5,3,1,Gd,8,8,Typ,1,TA,Attchd,1999,Fin,3,TA,TA,Y,197,80,80,0,No Pool,No Fence,None,0,7,2006,WD,Normal,7,7,4211,3304
