Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,agebyyrbuilt,agebyyrremodel,OA2,TotalGrBsmtSF,SalePrice
1085,60,RL,0,13031,Pave,No Alley Access,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,ALQ,592,Unf,99,691,GasA,Gd,Y,SBrkr,691,807,1498,2090,0,2.5,2.5,3,1,TA,7,6,Typ,1,TA,Attchd,1995,Fin,2,TA,TA,Y,315,44,44,0,No Pool,No Fence,None,0,7,2006,WD,Normal,11,10,2598,2189,187500
1086,85,RL,73,9069,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,747,Unf,189,936,GasA,Ex,Y,SBrkr,996,0,996,1743,1,1,2,2,1,Gd,5,5,Typ,0,No Fireplace,Attchd,1992,Unf,2,TA,TA,Y,120,0,0,0,No Pool,No Fence,None,0,4,2010,WD,Normal,18,18,2496,1932,147000
1087,160,RM,0,1974,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,1973,1973,Gable,CompShg,CemntBd,CemntBd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,334,Unf,212,546,GasA,TA,Y,SBrkr,546,546,1092,1426,0,1.5,1.5,3,1,TA,6,6,Typ,0,No Fireplace,Attchd,1973,RFn,1,TA,TA,Y,120,96,96,0,No Pool,No Fence,None,0,5,2010,WD,Normal,37,37,1924,1638,83500
1088,60,FV,85,10574,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,1082,1082,GasA,Ex,Y,SBrkr,1082,871,1953,1953,0,2.5,2.5,3,1,Gd,7,9,Typ,1,Gd,Attchd,2005,RFn,3,TA,TA,Y,160,50,50,0,No Pool,No Fence,None,0,5,2009,WD,Normal,4,3,4078,3035,252000
1089,160,RM,24,2522,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsI,2Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,970,970,GasA,Ex,Y,SBrkr,970,739,1709,1709,0,2,2,3,1,Gd,6,7,Maj1,0,No Fireplace,Detchd,2004,Unf,2,TA,TA,Y,0,40,40,0,No Pool,No Fence,None,0,4,2006,WD,Normal,2,2,3109,2679,137500
1090,120,FV,37,3316,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1039,Unf,208,1247,GasA,Ex,Y,SBrkr,1247,0,1247,2286,1,1.5,2.5,1,1,Gd,5,4,Typ,1,Gd,Attchd,2005,Fin,2,TA,TA,Y,0,84,84,0,No Pool,No Fence,None,0,4,2006,WD,Normal,1,1,3044,2494,197000
1091,90,RL,60,8544,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,Duplx,1Story,3,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,Wall,Fa,N,FuseA,1040,0,1040,1040,0,2,2,2,2,TA,6,6,Typ,0,No Fireplace,Detchd,1987,Unf,2,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,6,2009,WD,Normal,59,59,1440,1040,92900
1092,160,FV,24,2160,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsI,2Story,7,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212,Gd,TA,PConc,Gd,TA,No,BLQ,510,Unf,90,600,GasA,Ex,Y,SBrkr,624,628,1252,1762,1,2.5,3.5,2,1,Gd,7,4,Typ,0,No Fireplace,Detchd,1999,Unf,2,TA,TA,Y,0,48,48,0,No Pool,No Fence,None,0,3,2008,WD,Normal,9,8,2526,1852,160000
1093,50,RL,60,8400,Pave,No Alley Access,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Rec,423,Unf,758,1181,GasA,Fa,Y,SBrkr,1390,304,1694,2117,0,2,2,4,1,TA,7,7,Typ,1,Gd,Detchd,1925,Unf,2,TA,TA,Y,342,0,128,0,No Pool,No Fence,None,0,6,2008,WD,Normal,83,58,3451,2875,136500
1094,20,RL,71,9230,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Feedr,Norm,1Fam,1Story,5,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166,TA,TA,CBlock,TA,TA,Mn,GLQ,661,Unf,203,864,GasA,Gd,Y,SBrkr,1200,0,1200,1861,1,1.5,2.5,1,1,Gd,5,6,Typ,0,No Fireplace,Detchd,1977,Unf,2,TA,TA,Y,0,64,64,0,No Pool,MnPrv,None,0,10,2006,WD,Normal,41,8,3114,2064,146000
1095,20,RL,74,5868,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1956,2000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,248,Rec,448,936,GasA,Ex,Y,SBrkr,936,0,936,1424,1,1,2,2,1,TA,5,4,Typ,0,No Fireplace,Attchd,1956,Fin,1,TA,TA,Y,0,0,240,0,No Pool,No Fence,None,0,5,2010,WD,Normal,54,10,2180,1872,129000
1096,20,RL,78,9317,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,1290,1314,GasA,Gd,Y,SBrkr,1314,0,1314,1338,0,2,2,3,1,Gd,6,6,Typ,1,Gd,Attchd,2006,RFn,2,TA,TA,Y,0,22,22,0,No Pool,No Fence,None,0,3,2007,WD,Normal,1,1,3068,2628,176432
1097,70,RM,60,6882,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,684,684,GasA,TA,Y,SBrkr,773,582,1355,1355,0,1.5,1.5,3,1,Gd,6,7,Typ,0,No Fireplace,No Garage,2022,No Garage,0,No Garage,No Garage,Y,136,0,115,0,No Pool,No Fence,None,0,3,2007,WD,Normal,93,1,2039,2039,127000
1098,120,RL,0,3696,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,1074,1074,GasA,Ex,Y,SBrkr,1088,0,1088,1088,0,1.5,1.5,2,1,Gd,5,5,Typ,0,No Fireplace,Attchd,1987,RFn,2,TA,TA,Y,0,74,211,0,No Pool,No Fence,None,0,10,2007,WD,Normal,21,21,2623,2162,170000
1099,50,RM,50,6000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,BLQ,672,Unf,0,672,GasA,TA,Y,SBrkr,757,567,1324,1996,0,1,1,3,1,TA,5,6,Typ,0,No Fireplace,Detchd,1936,Unf,1,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,7,2009,WD,Normal,73,59,2236,1996,128000
1100,20,RL,82,11880,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,206,TA,TA,CBlock,Gd,TA,No,ALQ,704,Unf,567,1271,GasA,TA,Y,SBrkr,1601,0,1601,2305,0,2,2,3,1,TA,6,7,Typ,1,TA,Attchd,1978,RFn,2,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,4,2009,COD,Abnorml,31,31,3556,2872,157000
1101,30,RL,60,8400,Pave,No Alley Access,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,Fa,No,Rec,290,Unf,0,290,GasA,TA,N,FuseF,438,0,438,728,0,1,1,1,1,Fa,3,3,Typ,0,No Fireplace,Detchd,1930,Unf,1,TA,TA,N,0,0,0,0,No Pool,No Fence,None,0,1,2009,WD,Normal,89,59,974,728,60000
1102,20,RL,61,9758,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1971,1971,Gable,CompShg,HdBoard,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,412,LwQ,251,950,GasA,TA,Y,SBrkr,950,0,950,1649,0,1,1,3,1,TA,5,5,Typ,0,No Fireplace,Detchd,1981,Unf,1,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,7,2007,WD,Normal,36,36,2180,1900,119500
1103,20,RL,70,7000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45,TA,TA,CBlock,TA,TA,No,Rec,588,Unf,422,1010,GasA,Ex,Y,SBrkr,1134,0,1134,1722,0,1,1,2,1,TA,4,6,Typ,0,No Fireplace,Attchd,1960,RFn,1,TA,TA,Y,0,16,16,0,No Pool,MnWw,None,0,4,2007,WD,Family,47,5,2443,2144,135000
1104,20,RL,79,8910,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,Mn,ALQ,655,Unf,0,655,GasA,Ex,Y,SBrkr,1194,0,1194,1849,0,1,1.5,3,1,TA,6,6,Typ,1,Fa,BuiltIn,1954,Fin,2,TA,TA,Y,0,0,192,0,No Pool,No Fence,None,0,7,2006,WD,Normal,47,47,2388,1849,159500
1105,160,RM,24,2016,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,630,630,GasA,TA,Y,SBrkr,630,672,1302,1302,0,2.5,2.5,3,1,TA,7,6,Typ,0,No Fireplace,Detchd,1970,Unf,2,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,4,2007,WD,Normal,37,37,2676,1932,106000
1106,60,RL,98,12256,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362,Gd,TA,PConc,Ex,TA,Av,GLQ,1032,Unf,431,1463,GasA,Ex,Y,SBrkr,1500,1122,2622,3654,1,2.5,3.5,3,1,Gd,8,9,Typ,2,TA,Attchd,1994,RFn,2,TA,TA,Y,186,32,32,0,No Pool,No Fence,None,0,4,2010,WD,Normal,16,15,5159,4085,325000
1107,20,RL,114,10357,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,738,Unf,172,910,GasA,Gd,Y,SBrkr,1442,0,1442,2180,1,2,3,3,1,Gd,7,6,Typ,1,TA,Attchd,1990,Fin,2,TA,TA,Y,0,244,244,0,No Pool,No Fence,None,0,5,2007,WD,Normal,17,16,3071,2352,179900
1108,60,RL,168,23257,Pave,No Alley Access,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,868,868,GasA,Ex,Y,SBrkr,887,1134,2021,2021,0,2.5,2.5,3,1,Gd,7,9,Typ,1,Gd,BuiltIn,2006,RFn,2,TA,TA,Y,0,100,100,0,No Pool,No Fence,None,0,9,2006,New,Partial,0,0,3311,2889,274725
1109,60,RL,0,8063,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,924,924,GasA,Ex,Y,SBrkr,948,742,1690,1690,0,2.5,2.5,3,1,TA,7,7,Typ,1,TA,Attchd,2000,RFn,2,TA,TA,Y,100,48,48,0,No Pool,No Fence,None,0,11,2007,WD,Abnorml,7,7,3077,2614,181000
1110,20,RL,107,11362,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039,Unf,797,1836,GasA,Ex,Y,SBrkr,1836,0,1836,2875,1,2,3,3,1,Gd,7,7,Typ,1,Gd,Attchd,2004,Fin,3,TA,TA,Y,125,185,185,0,No Pool,No Fence,None,0,3,2009,WD,Normal,5,4,4576,3672,280000
1111,60,RL,0,8000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,GLQ,219,Unf,554,773,GasA,Gd,Y,SBrkr,773,885,1658,1877,1,2.5,3.5,3,1,TA,8,8,Typ,1,TA,Attchd,1995,Fin,2,TA,TA,Y,224,84,84,0,No Pool,No Fence,None,0,6,2008,WD,Normal,13,12,2862,2431,188000
1112,60,RL,80,10480,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660,TA,TA,CBlock,TA,TA,No,ALQ,403,Unf,400,803,GasA,TA,Y,SBrkr,1098,866,1964,2367,0,2.5,2.5,4,1,TA,8,8,Typ,1,Gd,Attchd,1976,RFn,2,TA,TA,Y,0,69,69,0,No Pool,No Fence,None,0,9,2008,WD,Normal,32,32,3910,2767,205000
1113,20,RL,73,7100,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,5,1957,1957,Gable,CompShg,WdShing,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,GLQ,708,Unf,108,816,GasA,TA,Y,FuseA,816,0,816,1524,1,1,2,2,1,TA,5,5,Typ,0,No Fireplace,Detchd,1957,Unf,1,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,7,2006,WD,Normal,49,49,1940,1632,129900
1114,20,RL,66,8923,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,643,Unf,365,1008,GasA,Gd,Y,SBrkr,1008,0,1008,1651,1,1,2,2,1,Gd,5,6,Typ,0,No Fireplace,Attchd,1953,Unf,1,TA,TA,Y,0,18,18,0,No Pool,No Fence,None,0,5,2007,WD,Normal,54,1,2256,2016,134500
1115,20,RL,90,5400,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,415,Unf,418,833,GasA,Ex,Y,SBrkr,833,0,833,1248,0,1,1,2,1,Gd,4,4,Typ,0,No Fireplace,Detchd,1955,Unf,1,TA,TA,Y,0,0,0,0,No Pool,MnPrv,None,0,8,2006,WD,Normal,52,6,1992,1666,117000
1116,20,RL,93,12085,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328,Gd,TA,PConc,Ex,TA,No,GLQ,1004,Unf,730,1734,GasA,Ex,Y,SBrkr,1734,0,1734,2738,1,2,3,3,1,Ex,7,7,Typ,1,Gd,Attchd,2007,RFn,3,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,11,2007,New,Partial,0,0,4724,3468,318000
1117,80,RL,0,7750,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,55,408,GasA,Ex,Y,SBrkr,779,640,1419,1772,1,2.5,3.5,3,1,Gd,8,7,Typ,1,TA,BuiltIn,2002,Fin,2,TA,TA,Y,120,0,0,0,No Pool,No Fence,None,0,3,2009,WD,Normal,7,7,2354,1827,184100
1118,20,RL,57,9764,Pave,No Alley Access,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,702,Unf,192,894,GasA,Ex,Y,SBrkr,894,0,894,1596,1,1,2,3,1,Gd,6,5,Typ,0,No Fireplace,Attchd,1967,RFn,2,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,5,2008,WD,Normal,41,5,2238,1788,130000
1119,80,RL,85,13825,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,1958,1987,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,533,533,GasA,TA,Y,SBrkr,1021,580,1601,1601,0,1,1.5,3,1,TA,6,6,Min2,0,No Fireplace,BuiltIn,1958,RFn,1,TA,TA,Y,280,34,34,0,No Pool,No Fence,None,0,12,2008,WD,Normal,50,21,2434,2134,140000
1120,20,RL,70,7560,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,369,Unf,671,1040,GasA,TA,Y,FuseA,1040,0,1040,1409,0,1,1,3,1,TA,5,6,Typ,0,No Fireplace,Attchd,1959,RFn,1,TA,TA,Y,140,0,252,0,No Pool,GdWo,None,0,7,2006,WD,Normal,47,47,2366,2080,133700
1121,30,RM,59,8263,Pave,No Alley Access,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,1012,1012,GasA,TA,Y,FuseA,1012,0,1012,1012,0,1,1,2,1,TA,4,6,Typ,1,Gd,Detchd,1920,Unf,1,TA,TA,Y,0,22,134,0,No Pool,MnPrv,None,0,5,2007,WD,Normal,87,57,2332,2024,118400
1122,20,RL,84,10084,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,1528,1552,GasA,Ex,Y,SBrkr,1552,0,1552,1576,0,2,2,3,1,Gd,6,7,Typ,0,No Fireplace,Attchd,2005,RFn,3,TA,TA,Y,144,20,20,0,No Pool,No Fence,None,0,7,2006,New,Partial,1,0,4082,3104,212900
1123,20,RL,0,8926,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,1956,1956,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,672,672,GasA,Ex,Y,FuseA,960,0,960,960,0,1,1,3,1,TA,5,5,Typ,0,No Fireplace,Basment,1956,Unf,1,TA,TA,Y,64,0,160,0,No Pool,MnPrv,None,0,10,2009,COD,Abnorml,53,53,1920,1632,112000
1124,20,RL,50,9405,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0,TA,Ex,CBlock,TA,TA,No,Unf,0,Unf,698,698,GasA,Ex,Y,SBrkr,698,0,698,698,0,1,1.5,2,1,TA,5,4,Typ,0,No Fireplace,No Garage,2022,No Garage,0,No Garage,No Garage,Y,0,200,200,0,No Pool,No Fence,None,0,6,2009,WD,Normal,62,1,1396,1396,118000
1125,80,RL,0,9125,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,384,384,GasA,Gd,Y,SBrkr,812,670,1482,1482,0,2.5,2.5,3,1,Gd,7,7,Typ,1,TA,Attchd,1992,Fin,2,TA,TA,Y,100,25,25,0,No Pool,No Fence,None,0,7,2007,WD,Normal,15,15,2428,1866,163900
1126,20,RL,60,10434,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,4,1955,1955,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1005,1005,GasA,TA,Y,SBrkr,1005,0,1005,1005,0,1,1,2,1,Fa,4,5,Typ,1,TA,Detchd,1977,Unf,2,Fa,Fa,Y,0,0,0,0,No Pool,No Fence,None,0,11,2009,WD,Normal,54,54,2682,2010,115000
1127,120,RL,53,3684,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1373,1373,GasA,Ex,Y,SBrkr,1555,0,1555,1555,0,2,2,2,1,Gd,5,7,Typ,1,TA,Attchd,2007,Fin,3,TA,TA,Y,143,20,20,0,No Pool,No Fence,None,0,6,2009,WD,Normal,2,2,3718,2928,174000
1128,20,RL,182,14572,Pave,No Alley Access,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,230,1530,GasA,Ex,Y,SBrkr,1530,0,1530,2830,1,2,3,3,1,Gd,7,7,Typ,1,Gd,Attchd,2004,Fin,3,TA,TA,Y,144,36,36,0,No Pool,No Fence,None,0,11,2007,WD,Family,3,3,3690,3060,259000
1129,60,RL,59,11796,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,847,847,GasA,Ex,Y,SBrkr,847,1112,1959,1959,0,2.5,2.5,4,1,Gd,8,8,Typ,1,Gd,BuiltIn,2004,Fin,2,TA,TA,Y,100,48,48,0,No Pool,No Fence,None,0,7,2007,WD,Normal,3,2,3240,2806,215000
1130,90,RM,60,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplx,SFoyer,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180,TA,TA,CBlock,Gd,TA,Gd,GLQ,936,Unf,0,936,GasA,TA,Y,SBrkr,936,0,936,1872,1,1,2,2,1,TA,5,4,Typ,0,No Fireplace,Detchd,1980,Unf,2,TA,TA,Y,49,0,0,0,No Pool,No Fence,None,0,8,2007,WD,Normal,27,27,2724,1872,140000
1131,50,RL,65,7804,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,1928,1950,Gable,CompShg,WdShing,Plywood,None,0,TA,TA,BrkTil,TA,TA,No,BLQ,622,Unf,500,1122,GasA,TA,Y,SBrkr,1328,653,1981,2603,1,2,3,4,1,Gd,8,7,Min2,2,TA,Detchd,1981,Unf,2,TA,TA,Y,431,44,44,0,No Pool,MnPrv,None,0,12,2009,WD,Normal,81,59,3679,3103,135000
1132,20,RL,63,10712,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,Mn,BLQ,212,Unf,762,974,GasA,TA,Y,SBrkr,974,0,974,1186,0,1,1,3,1,TA,5,5,Typ,0,No Fireplace,No Garage,2022,No Garage,0,No Garage,No Garage,Y,0,28,28,0,No Pool,MnPrv,None,0,9,2007,Oth,Abnorml,16,15,1948,1948,93500
1133,70,RM,90,9900,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,1008,1008,GasW,TA,Y,SBrkr,1178,1032,2210,2210,0,2,2,5,1,Fa,8,8,Typ,0,No Fireplace,Detchd,1930,Unf,1,Fa,TA,N,0,48,48,0,No Pool,No Fence,None,0,5,2007,WD,Normal,127,57,3423,3218,117500
1134,60,RL,80,9828,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,584,Unf,544,1128,GasA,Ex,Y,SBrkr,1142,878,2020,2604,0,2.5,2.5,3,1,Gd,7,8,Typ,1,TA,Attchd,1995,RFn,2,TA,TA,Y,0,155,155,0,No Pool,No Fence,None,0,6,2009,WD,Normal,14,14,3614,3148,239500
